Filename,Touches
assets/generate-pages/content/images/5.png,1
assets/generate-pages/content/images/5a.png,1
assets/generate-pages/content/images/6.png,1
assets/generate-pages/content/images/7.png,1
assets/generate-pages/content/images/7a.png,1
assets/generate-pages/content/images/8.png,1
assets/generate-pages/content/images/9.png,1
assets/generate-pages/static/images/banana.png,2
assets/text/faq/images/17notif.png,1
assets/text/faq/images/18imperial.png,1
assets/text/faq/images/19profiles.gif,1
assets/text/faq/images/7b.png,1
docs/images/banana.png,2
assets/generate-pages/content/01.mainscreen.md,1
assets/generate-pages/content/02.menus.md,1
assets/generate-pages/content/03.simpleview.md,1
assets/generate-pages/content/04.detailedview.md,1
assets/generate-pages/content/05.bigview.md,1
assets/generate-pages/content/07.general-settings.md,1
assets/generate-pages/content/08.logging-details.md,1
assets/generate-pages/content/09.logging-details.md,1
assets/generate-pages/content/10.logging-details.md,1
assets/generate-pages/content/11.auto-send.md,1
assets/generate-pages/content/12.ftp-setup.md,1
assets/generate-pages/content/13.auto-email.md,1
assets/generate-pages/content/14.open-gts.md,1
assets/generate-pages/content/15.openstreetmap.md,1
assets/generate-pages/scaffolding/bottom.html,1
assets/generate-pages/static/README.md,1
assets/generate-pages/static/favicon.ico,1
assets/generate-pages/static/images/1.png,1
assets/generate-pages/static/images/10.png,1
assets/generate-pages/static/images/11.png,1
assets/generate-pages/static/images/12.png,1
assets/generate-pages/static/images/13.png,1
assets/generate-pages/static/images/14.png,1
assets/generate-pages/static/images/15.png,1
assets/generate-pages/static/images/16.png,1
assets/generate-pages/static/images/17notif.png,1
assets/generate-pages/static/images/18imperial.png,1
assets/generate-pages/static/images/19profiles.gif,1
assets/generate-pages/static/images/2.png,1
assets/generate-pages/static/images/3.png,1
assets/generate-pages/static/images/4.png,1
assets/generate-pages/static/images/5.png,1
assets/generate-pages/static/images/5a.png,1
assets/generate-pages/static/images/6.png,1
assets/generate-pages/static/images/7.png,1
assets/generate-pages/static/images/7a.png,1
assets/generate-pages/static/images/7b.png,1
assets/generate-pages/static/images/8.png,1
assets/generate-pages/static/images/9.png,1
assets/generate-pages/static/images/Paypal-Donate-Button-Image.png,1
assets/generate-pages/static/images/Satellite.png,1
assets/generate-pages/static/images/content-bg.png,1
assets/generate-pages/static/images/gps_icon05.png,1
assets/generate-pages/static/images/permalink.png,1
assets/generate-pages/static/images/qrcode.gpslogger.png,1
assets/generate-pages/static/images/social/GitHub-Mark-64px.png,1
assets/generate-pages/static/images/social/GitHub_Logo.png,1
assets/generate-pages/static/images/social/crowdin.png,1
assets/generate-pages/static/images/social/dribble.png,1
assets/generate-pages/static/images/social/facebook.png,1
